EmpID,BusinessTravel,Department,HourlyRate,JobLevel,JobRole,JobSatisfaction,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2103454,Travel_Frequently,Research & Development,78,1,Research Scientist,1,26427,0,No,16,10,3,9,7,0,7,No
2103455,Travel_Frequently,Human Resources,59,1,Human Resources,4,2097,0,No,14,3,3,2,2,2,1,No
2103456,Travel_Frequently,Human Resources,66,1,Human Resources,4,9732,6,No,11,6,2,4,2,1,2,Yes
2103457,Travel_Rarely,Sales,51,2,Sales Executive,3,20943,1,No,19,6,3,5,2,0,2,No
2103458,Travel_Rarely,Research & Development,67,1,Research Scientist,4,6152,1,No,11,6,2,6,2,1,4,No
2103459,Travel_Rarely,Sales,52,1,Sales Representative,2,14630,1,No,13,2,3,2,2,2,2,Yes
2103460,Travel_Frequently,Research & Development,70,2,Healthcare Representative,3,23060,8,Yes,12,10,4,3,2,0,2,No
2103461,Travel_Rarely,Sales,94,3,Sales Executive,1,3088,2,No,11,12,3,7,7,1,7,No
2103462,Travel_Rarely,Research & Development,97,1,Research Scientist,4,5586,0,Yes,14,6,3,5,0,1,2,No
2103463,Non-Travel,Sales,62,2,Sales Executive,2,10697,8,No,15,13,2,11,7,1,7,No
2103464,Travel_Rarely,Sales,80,2,Sales Executive,4,8191,3,No,12,8,4,5,1,0,4,No
2103465,Travel_Rarely,Sales,74,3,Sales Executive,1,10092,2,Yes,20,11,2,0,0,0,0,Yes
2103466,Travel_Frequently,Research & Development,75,1,Laboratory Technician,2,15963,4,No,14,9,2,6,1,0,5,No
2103467,Travel_Rarely,Sales,70,3,Sales Executive,3,19002,2,No,13,10,3,1,0,0,0,Yes
2103468,Travel_Rarely,Research & Development,91,1,Research Scientist,1,10007,1,No,13,1,3,1,0,0,0,No
2103469,Travel_Rarely,Research & Development,58,2,Healthcare Representative,3,9128,3,No,16,10,3,7,0,1,7,No
2103470,Non-Travel,Research & Development,65,1,Research Scientist,2,17674,2,No,14,12,3,7,7,0,7,No
2103471,Travel_Rarely,Research & Development,60,2,Healthcare Representative,4,24539,3,Yes,16,15,3,1,0,1,0,No
2103472,Travel_Frequently,Research & Development,38,1,Research Scientist,3,15587,9,Yes,16,6,3,1,0,0,0,Yes
2103473,Travel_Rarely,Research & Development,57,1,Laboratory Technician,2,8952,8,No,22,7,2,5,3,0,4,No
2103474,Travel_Rarely,Research & Development,60,5,Research Director,1,19805,8,No,12,34,3,1,0,0,0,No
2103475,Non-Travel,Research & Development,90,2,Research Scientist,2,6194,5,No,15,11,2,9,8,1,7,No
2103476,Travel_Rarely,Research & Development,94,1,Laboratory Technician,1,20520,1,No,20,5,3,5,3,0,4,No
2103477,Non-Travel,Sales,87,2,Sales Executive,3,12313,1,Yes,14,15,3,15,14,0,7,No
2103478,Non-Travel,Research & Development,60,4,Manufacturing Director,3,22308,4,Yes,20,27,2,3,2,0,2,No
2103479,Travel_Rarely,Human Resources,97,1,Human Resources,4,5033,0,No,13,10,3,9,7,1,8,No
2103480,Travel_Rarely,Sales,32,2,Sales Executive,4,25353,5,No,12,6,3,2,2,2,2,No
2103481,Travel_Rarely,Sales,31,1,Sales Representative,2,4567,1,No,13,1,3,1,0,1,0,Yes
2103482,Travel_Rarely,Research & Development,40,1,Laboratory Technician,3,16376,1,No,11,5,3,5,4,0,4,No
2103483,Travel_Rarely,Research & Development,79,1,Laboratory Technician,1,15999,1,Yes,17,1,3,1,0,0,0,Yes
2103484,Travel_Rarely,Sales,91,2,Sales Executive,4,13402,1,No,14,13,3,12,7,5,7,No
2103485,Travel_Rarely,Research & Development,53,3,Manager,3,22984,2,No,11,15,3,2,2,2,2,No
2103486,Travel_Rarely,Sales,46,2,Sales Executive,2,8800,1,No,14,5,3,5,2,0,3,No
2103487,Travel_Rarely,Research & Development,46,5,Research Director,4,14218,7,Yes,17,24,3,2,1,2,2,No
2103488,Travel_Rarely,Research & Development,90,3,Healthcare Representative,1,25949,7,Yes,13,15,3,12,8,5,7,No
2103489,Travel_Frequently,Research & Development,99,1,Research Scientist,2,11092,1,Yes,12,6,2,5,3,2,3,Yes
2103490,Travel_Rarely,Human Resources,89,2,Human Resources,2,12832,2,No,13,19,2,10,0,4,7,No
2103491,Travel_Rarely,Sales,84,2,Sales Executive,4,13492,1,Yes,18,10,3,10,7,7,7,Yes
2103492,Travel_Rarely,Research & Development,90,1,Research Scientist,1,6076,6,No,19,14,3,10,8,7,6,No
2103493,Travel_Rarely,Research & Development,82,1,Research Scientist,4,5531,1,No,11,5,4,5,3,0,3,No
2103494,Travel_Rarely,Research & Development,65,3,Research Director,3,7914,7,No,21,9,3,4,3,2,2,No
2103495,Non-Travel,Sales,98,2,Sales Executive,2,25166,8,No,15,6,3,2,2,2,2,No
2103496,Travel_Rarely,Research & Development,99,1,Laboratory Technician,1,25605,4,No,17,7,2,4,3,0,2,No
2103497,Travel_Rarely,Research & Development,95,2,Healthcare Representative,1,5696,5,No,18,10,2,0,0,0,0,No
2103498,Non-Travel,Research & Development,90,2,Manufacturing Director,4,24442,2,No,14,15,3,7,7,1,7,No
2103499,Non-Travel,Human Resources,100,1,Human Resources,2,7129,5,No,13,13,3,11,10,3,8,No
2103500,Travel_Frequently,Research & Development,93,2,Laboratory Technician,1,6208,4,No,17,11,2,7,1,0,7,Yes
2103501,Travel_Rarely,Research & Development,58,2,Manufacturing Director,1,4992,1,No,15,10,1,10,3,0,8,Yes
2103502,Travel_Frequently,Sales,83,2,Sales Executive,4,19188,2,No,18,7,3,2,1,2,2,No
2103503,Non-Travel,Research & Development,52,1,Research Scientist,3,24978,4,No,13,7,2,3,2,1,2,No
2103504,Travel_Rarely,Research & Development,85,2,Healthcare Representative,2,15530,3,No,12,11,1,3,2,1,2,No
2103505,Travel_Rarely,Sales,81,3,Sales Executive,3,26458,0,Yes,13,23,4,22,14,13,5,No
2103506,Travel_Rarely,Research & Development,64,3,Manufacturing Director,3,2739,9,No,14,9,3,7,7,0,2,No
2103507,Travel_Rarely,Human Resources,69,1,Human Resources,2,6889,0,Yes,11,6,3,5,1,1,4,Yes
2103508,Travel_Rarely,Research & Development,66,2,Healthcare Representative,2,10842,4,No,22,13,4,9,7,3,7,Yes
2103509,Travel_Rarely,Research & Development,52,2,Healthcare Representative,4,9060,4,No,17,12,3,5,3,0,3,No
2103510,Travel_Rarely,Sales,92,2,Sales Executive,3,22128,1,No,21,10,3,10,8,4,8,No
2103511,Non-Travel,Sales,52,4,Manager,2,22577,4,No,22,37,2,16,9,14,14,No
2103512,Travel_Rarely,Research & Development,91,1,Laboratory Technician,3,9696,0,No,16,6,4,5,4,0,3,No
2103513,Travel_Rarely,Research & Development,92,3,Manufacturing Director,2,19271,8,Yes,12,28,3,22,11,14,10,No
2103514,Travel_Rarely,Research & Development,47,2,Healthcare Representative,1,10748,2,No,12,15,3,7,4,7,7,No
2103515,Travel_Rarely,Research & Development,68,2,Research Scientist,4,15696,4,No,15,14,2,7,1,1,7,No
2103516,Travel_Frequently,Sales,68,3,Sales Executive,1,8277,2,No,14,9,3,3,2,2,2,No
2103517,Travel_Rarely,Research & Development,67,1,Research Scientist,1,12719,1,No,25,3,3,3,2,1,2,No
2103518,Travel_Rarely,Sales,77,2,Sales Representative,4,4244,2,Yes,20,20,2,4,2,0,3,No
2103519,Travel_Rarely,Sales,46,2,Sales Executive,4,9125,1,No,13,5,3,5,3,1,2,No
2103520,Travel_Frequently,Research & Development,87,4,Research Director,3,21624,2,Yes,14,23,3,2,2,2,2,No
2103521,Non-Travel,Research & Development,33,1,Research Scientist,3,8018,1,No,16,0,1,0,0,0,0,No
2103522,Travel_Rarely,Human Resources,89,1,Human Resources,1,21495,0,No,17,2,3,1,0,0,0,Yes
2103523,Travel_Rarely,Human Resources,56,1,Human Resources,1,3157,4,Yes,15,4,3,2,2,2,0,Yes
2103524,Non-Travel,Sales,67,2,Sales Executive,3,19665,4,No,22,10,4,8,7,5,7,No
2103525,Travel_Rarely,Research & Development,73,2,Research Scientist,2,19573,4,Yes,22,15,3,1,0,0,0,No
2103526,Travel_Frequently,Sales,92,2,Sales Executive,4,19246,1,No,20,7,3,7,7,7,7,No
2103527,Travel_Frequently,Research & Development,53,1,Laboratory Technician,4,19826,0,Yes,14,6,2,5,4,0,2,No
2103528,Travel_Frequently,Research & Development,40,1,Laboratory Technician,4,7003,1,No,13,11,4,11,8,3,10,No
2103529,Travel_Frequently,Sales,79,2,Sales Executive,4,26075,8,No,13,4,4,0,0,0,0,No
2103530,Non-Travel,Research & Development,38,1,Research Scientist,3,6161,3,No,22,10,2,6,3,3,3,No
2103531,Travel_Rarely,Research & Development,64,1,Laboratory Technician,3,5411,4,No,12,7,3,2,2,2,0,No
2103532,Travel_Rarely,Research & Development,82,3,Manufacturing Director,4,19989,3,No,14,12,2,9,8,4,7,No
2103533,Non-Travel,Human Resources,43,1,Human Resources,4,10494,1,No,15,3,3,3,2,2,2,No
2103534,Travel_Rarely,Research & Development,93,2,Healthcare Representative,3,21143,8,No,17,11,3,7,0,1,6,No
2103535,Travel_Rarely,Research & Development,81,1,Laboratory Technician,3,13624,4,No,13,8,3,0,0,0,0,No
2103536,Travel_Rarely,Sales,82,2,Sales Executive,2,26186,7,Yes,12,7,2,2,2,2,2,Yes
2103537,Travel_Rarely,Sales,45,4,Sales Executive,1,7739,2,No,12,25,3,19,17,2,8,No
2103538,Travel_Rarely,Sales,36,2,Sales Representative,3,7018,1,No,21,9,3,9,8,5,8,No
2103539,Travel_Rarely,Human Resources,87,1,Human Resources,2,15434,1,No,11,1,3,1,0,0,0,No
2103540,Travel_Rarely,Research & Development,81,5,Manager,3,22539,7,No,13,21,3,16,12,6,14,No
2103541,Travel_Rarely,Research & Development,91,5,Research Director,2,13583,4,No,12,29,3,22,10,12,9,No
2103542,Travel_Frequently,Research & Development,73,1,Research Scientist,4,14753,1,Yes,24,1,2,1,0,1,0,Yes
2103543,Travel_Rarely,Sales,64,3,Sales Executive,2,14011,5,No,21,14,3,8,7,0,7,Yes
2103544,Travel_Frequently,Research & Development,77,1,Research Scientist,1,23844,0,No,19,8,2,7,6,7,3,No
2103545,Travel_Rarely,Research & Development,41,2,Research Scientist,4,5141,8,No,14,7,3,2,2,2,2,No
2103546,Travel_Rarely,Research & Development,98,1,Research Scientist,4,7975,8,No,20,19,4,5,2,0,4,No
2103547,Travel_Rarely,Sales,78,1,Sales Representative,2,3692,1,No,19,1,3,1,0,0,0,No
2103548,Travel_Rarely,Sales,89,1,Sales Representative,4,16019,1,No,13,1,2,1,0,0,0,Yes
2103549,Travel_Rarely,Research & Development,75,1,Research Scientist,2,26092,1,Yes,23,1,3,1,0,0,0,Yes
2103550,Travel_Rarely,Sales,63,2,Sales Executive,3,6060,1,Yes,13,10,3,10,9,1,7,No
2103551,Travel_Rarely,Research & Development,89,2,Laboratory Technician,3,18624,1,No,11,10,3,10,8,0,2,No
2103552,Travel_Rarely,Sales,64,3,Sales Executive,4,24444,2,Yes,13,9,3,5,3,1,0,No
2103553,Travel_Rarely,Research & Development,59,1,Laboratory Technician,1,19384,3,No,14,11,3,3,2,1,2,No
2103554,Travel_Rarely,Research & Development,78,2,Research Scientist,1,13588,5,Yes,22,16,3,5,3,0,4,No
2103555,Travel_Rarely,Research & Development,44,2,Manufacturing Director,2,25388,0,Yes,11,4,3,3,2,0,2,No
2103556,Travel_Rarely,Research & Development,93,2,Manufacturing Director,4,23888,0,No,13,10,2,9,8,3,8,No
2103557,Travel_Frequently,Human Resources,94,2,Human Resources,4,4223,1,No,21,10,2,10,1,0,8,No
2103558,Travel_Rarely,Research & Development,98,4,Manager,1,18991,2,No,11,22,3,19,7,11,16,No
2103559,Travel_Rarely,Research & Development,90,1,Research Scientist,3,14908,1,Yes,13,1,2,1,0,1,0,No
2103560,Travel_Rarely,Sales,89,2,Sales Executive,3,26997,0,No,14,9,2,8,7,0,7,No
2103561,Travel_Frequently,Research & Development,58,4,Manager,4,2437,3,No,11,24,3,22,17,4,7,No
2103562,Travel_Rarely,Research & Development,78,2,Healthcare Representative,1,9364,2,No,15,10,3,2,0,2,2,No
2103563,Non-Travel,Research & Development,85,1,Research Scientist,1,14460,1,Yes,23,5,3,5,2,3,0,Yes
2103564,Travel_Rarely,Research & Development,97,1,Laboratory Technician,4,10261,1,No,16,5,3,4,2,1,0,Yes
2103565,Travel_Rarely,Sales,33,2,Sales Executive,2,16822,2,No,16,12,1,4,2,1,3,No
2103566,Travel_Rarely,Sales,54,2,Sales Executive,2,26841,5,No,21,14,3,5,4,1,4,No
2103567,Travel_Rarely,Research & Development,83,3,Research Director,1,14842,9,No,13,18,4,13,7,5,7,No
2103568,Travel_Rarely,Sales,86,2,Sales Executive,4,20115,2,Yes,11,8,3,5,2,1,4,No
2103569,Travel_Rarely,Sales,75,2,Sales Executive,4,16495,3,Yes,12,9,2,4,2,0,1,No
2103570,Travel_Rarely,Research & Development,62,1,Laboratory Technician,3,16031,8,No,12,4,2,2,2,2,2,No
2103571,Travel_Frequently,Research & Development,61,1,Laboratory Technician,4,7102,0,No,18,8,3,7,7,7,7,No
2103572,Travel_Frequently,Research & Development,44,2,Healthcare Representative,3,14511,4,No,12,12,3,4,2,0,3,No
2103573,Travel_Rarely,Sales,43,2,Sales Executive,3,10410,1,No,14,10,2,10,4,0,9,No
2103574,Travel_Frequently,Sales,42,2,Sales Executive,4,19255,1,Yes,12,7,3,7,7,0,7,No
2103575,Travel_Frequently,Sales,45,1,Sales Representative,1,10642,1,No,17,1,3,1,0,0,0,Yes
2103576,Non-Travel,Sales,32,2,Sales Executive,3,3987,6,No,19,10,3,3,2,1,2,No
2103577,Travel_Rarely,Research & Development,41,1,Research Scientist,2,6073,1,No,11,6,2,5,3,1,2,No
2103578,Travel_Frequently,Research & Development,86,2,Research Scientist,4,26496,1,Yes,15,16,3,15,10,6,11,No
2103579,Travel_Rarely,Sales,84,2,Sales Executive,3,23352,3,Yes,11,6,3,2,0,2,2,Yes
2103580,Non-Travel,Research & Development,64,2,Research Scientist,2,2125,8,No,18,16,4,8,7,1,7,No
2103581,Travel_Rarely,Sales,89,2,Sales Executive,1,20328,4,No,16,6,3,0,0,0,0,No
2103582,Travel_Rarely,Research & Development,87,2,Manufacturing Director,1,12315,1,No,25,10,3,10,0,7,9,No
2103583,Travel_Frequently,Research & Development,58,2,Research Scientist,2,18115,1,Yes,16,20,3,20,11,0,7,No
2103584,Travel_Rarely,Sales,72,4,Manager,4,11761,4,Yes,13,29,2,1,0,0,0,No
2103585,Travel_Frequently,Research & Development,47,1,Research Scientist,3,15318,3,Yes,14,8,3,4,1,0,3,Yes
2103586,Travel_Rarely,Research & Development,71,1,Research Scientist,4,14293,2,No,19,10,4,5,2,0,3,No
2103587,Travel_Frequently,Research & Development,42,5,Research Director,4,13738,3,No,15,28,3,5,4,4,3,No
2103588,Travel_Rarely,Sales,77,2,Sales Executive,4,2900,3,Yes,12,14,3,0,0,0,0,No
2103589,Travel_Frequently,Human Resources,58,1,Human Resources,2,19555,1,No,12,1,3,1,0,0,0,Yes
2103590,Travel_Rarely,Sales,71,2,Sales Executive,1,15975,0,No,16,6,1,5,3,0,4,No
2103591,Non-Travel,Research & Development,49,1,Research Scientist,3,2122,1,No,14,5,2,5,3,1,4,No
2103592,Non-Travel,Research & Development,48,1,Research Scientist,1,3995,1,Yes,13,4,4,4,2,2,3,No
2103593,Non-Travel,Research & Development,66,1,Laboratory Technician,2,9238,1,No,22,5,3,5,4,0,2,No
2103594,Travel_Rarely,Sales,32,3,Sales Executive,4,6770,1,No,21,14,2,14,8,2,1,No
2103595,Travel_Rarely,Sales,39,3,Sales Executive,3,22914,1,No,18,9,2,8,7,1,1,No
2103596,Travel_Rarely,Research & Development,95,1,Laboratory Technician,1,20006,0,No,13,8,2,7,7,7,6,No
2103597,Travel_Rarely,Research & Development,89,2,Healthcare Representative,1,6225,0,No,12,6,2,5,3,0,2,No
2103598,Non-Travel,Research & Development,34,2,Healthcare Representative,4,16542,5,No,18,9,3,5,1,1,2,No
2103599,Travel_Frequently,Research & Development,48,2,Research Scientist,1,5771,1,No,21,10,3,10,8,8,7,No
2103600,Travel_Rarely,Research & Development,32,1,Laboratory Technician,4,18779,5,No,12,6,2,4,1,0,3,Yes
2103601,Travel_Rarely,Sales,59,1,Sales Representative,1,11473,4,No,14,20,2,1,0,0,0,No
2103602,Travel_Rarely,Sales,55,2,Sales Executive,4,13586,1,Yes,11,10,3,10,8,0,9,No
2103603,Travel_Rarely,Sales,44,2,Sales Executive,4,5099,1,No,14,7,3,7,7,0,7,No
2103604,Travel_Rarely,Research & Development,56,2,Manufacturing Director,4,10138,8,No,24,8,3,1,0,0,0,No
2103605,Travel_Frequently,Sales,63,2,Sales Executive,4,21075,1,Yes,11,10,3,10,7,0,8,Yes
2103606,Travel_Rarely,Sales,66,3,Sales Executive,1,5843,6,Yes,13,15,2,2,2,2,2,Yes
2103607,Travel_Rarely,Research & Development,67,2,Research Scientist,3,22474,3,No,11,9,2,4,3,2,3,No
2103608,Travel_Frequently,Research & Development,36,2,Healthcare Representative,3,18079,1,No,20,9,3,9,7,2,8,No
2103609,Travel_Rarely,Research & Development,30,3,Healthcare Representative,3,16873,1,No,17,10,3,10,9,0,9,No
2103610,Travel_Frequently,Human Resources,88,1,Human Resources,2,5224,0,Yes,11,7,3,6,2,1,2,No
2103611,Travel_Rarely,Human Resources,71,5,Manager,2,25811,4,Yes,18,35,3,10,9,1,4,No
2103612,Travel_Rarely,Research & Development,59,1,Laboratory Technician,4,17536,1,Yes,11,1,3,1,0,0,0,No
2103613,Travel_Rarely,Sales,77,4,Sales Executive,1,25098,0,No,12,21,3,20,8,11,10,No
2103614,Non-Travel,Research & Development,37,2,Research Scientist,3,14811,1,No,12,20,3,20,9,3,7,No
2103615,Non-Travel,Research & Development,40,3,Research Director,3,26862,4,No,20,13,4,11,7,4,8,No
2103616,Travel_Rarely,Research & Development,77,2,Manufacturing Director,1,25198,6,Yes,19,9,3,5,2,1,4,No
2103617,Travel_Rarely,Research & Development,45,2,Healthcare Representative,3,14120,1,No,12,4,2,4,3,1,2,No
2103618,Travel_Rarely,Research & Development,78,1,Laboratory Technician,4,13672,1,No,13,5,4,5,2,1,4,No
2103619,Travel_Frequently,Research & Development,73,2,Laboratory Technician,3,26849,1,No,11,10,4,10,9,9,4,No
2103620,Travel_Rarely,Sales,92,2,Sales Executive,2,4258,3,No,14,15,3,11,8,5,10,No
2103621,Travel_Rarely,Human Resources,82,1,Human Resources,2,19655,4,No,14,6,3,2,0,1,2,No
2103622,Travel_Rarely,Research & Development,76,1,Laboratory Technician,2,4077,1,No,13,12,2,12,8,1,7,No
2103623,Travel_Rarely,Research & Development,57,1,Laboratory Technician,3,7298,6,Yes,19,7,2,2,2,0,2,No
2103624,Travel_Rarely,Research & Development,84,3,Healthcare Representative,3,13084,2,No,23,25,3,17,14,12,11,No
2103625,Non-Travel,Research & Development,59,1,Laboratory Technician,3,20439,1,No,12,1,2,1,1,0,0,No
2103626,Travel_Rarely,Sales,86,2,Sales Executive,2,7636,0,No,15,16,3,15,13,5,8,No
2103627,Travel_Rarely,Sales,54,1,Sales Representative,3,6393,0,No,19,3,3,2,2,1,2,No
2103628,Travel_Frequently,Research & Development,72,2,Manufacturing Director,3,14284,2,No,11,10,3,8,3,7,7,No
2103629,Travel_Rarely,Research & Development,35,2,Research Scientist,1,11189,6,Yes,17,9,2,4,3,1,2,No
2103630,Travel_Rarely,Research & Development,76,1,Research Scientist,4,21412,3,No,22,12,3,5,3,1,0,No
2103631,Non-Travel,Research & Development,98,3,Research Director,2,17231,0,No,18,14,1,13,8,5,12,No
2103632,Travel_Rarely,Research & Development,43,1,Laboratory Technician,3,20232,7,Yes,11,5,3,2,2,2,2,No
2103633,Travel_Rarely,Research & Development,63,1,Research Scientist,3,17624,0,No,12,4,4,3,2,1,2,No
2103634,Travel_Rarely,Research & Development,48,2,Research Scientist,3,18698,1,No,19,10,3,10,7,0,8,No
2103635,Travel_Rarely,Research & Development,95,2,Healthcare Representative,4,21653,0,Yes,13,10,3,9,7,8,1,No
2103636,Travel_Rarely,Research & Development,49,1,Laboratory Technician,2,15919,1,No,13,6,3,6,2,4,1,No
2103637,Travel_Rarely,Research & Development,83,1,Laboratory Technician,4,4060,8,No,19,8,2,1,0,0,0,No
2103638,Travel_Rarely,Sales,68,1,Sales Representative,2,18024,0,No,14,3,3,2,2,2,2,No
2103639,Travel_Rarely,Research & Development,52,2,Research Scientist,4,5340,7,No,13,18,3,7,7,1,7,No
2103640,Travel_Rarely,Research & Development,99,3,Research Director,3,3376,3,No,12,20,3,18,16,1,11,No
2103641,Travel_Rarely,Sales,48,3,Sales Executive,4,24032,1,No,19,14,3,14,10,5,7,No
2103642,Travel_Rarely,Research & Development,42,3,Research Director,4,15471,1,Yes,25,16,3,16,11,6,8,No
2103643,Travel_Rarely,Sales,85,2,Sales Executive,3,13684,0,Yes,22,6,2,5,3,0,4,No
2103644,Non-Travel,Sales,40,1,Sales Representative,4,19788,2,No,15,16,2,9,8,0,0,No
2103645,Travel_Rarely,Research & Development,42,1,Research Scientist,4,13422,6,Yes,12,6,3,4,3,1,2,No
2103646,Travel_Rarely,Sales,58,1,Sales Representative,1,25479,1,Yes,11,2,3,2,2,1,2,No
2103647,Non-Travel,Research & Development,87,5,Manager,4,15302,2,No,13,21,2,6,0,1,3,No
2103648,Travel_Frequently,Sales,33,1,Sales Representative,1,26956,1,No,19,1,2,1,0,1,0,Yes
2103649,Travel_Rarely,Sales,94,3,Sales Executive,4,12695,0,No,19,10,3,9,7,3,4,No
2103650,Travel_Frequently,Research & Development,97,2,Manufacturing Director,2,9192,7,No,13,18,3,4,2,0,2,No
2103651,Non-Travel,Research & Development,57,2,Healthcare Representative,3,26236,1,No,21,13,2,13,12,1,9,No
2103652,Travel_Rarely,Research & Development,36,1,Research Scientist,4,26124,9,Yes,14,4,4,2,2,2,2,Yes
2103653,Travel_Rarely,Research & Development,56,5,Manager,3,17312,5,No,11,24,2,22,6,4,14,No
2103654,Travel_Rarely,Research & Development,72,1,Laboratory Technician,3,3666,8,No,11,14,1,10,9,9,8,Yes
2103655,Travel_Rarely,Research & Development,60,4,Manufacturing Director,2,5640,0,No,23,21,3,20,7,0,10,No
2103656,Travel_Rarely,Sales,95,2,Sales Executive,3,8978,1,No,21,8,3,8,7,1,7,No
2103657,Non-Travel,Sales,88,2,Sales Executive,4,10436,1,No,24,15,2,15,12,11,11,No
2103658,Travel_Rarely,Sales,57,2,Sales Executive,2,12227,2,No,11,14,3,5,4,0,4,No
2103659,Travel_Rarely,Research & Development,78,1,Research Scientist,1,11288,1,No,14,4,3,4,2,1,2,No
2103660,Travel_Rarely,Human Resources,31,3,Human Resources,4,16642,1,Yes,16,9,3,9,0,1,7,No
2103661,Travel_Rarely,Sales,100,2,Sales Executive,4,5982,1,No,11,10,3,10,7,1,9,No
2103662,Travel_Frequently,Sales,94,2,Sales Executive,3,14255,7,No,12,12,3,6,3,0,1,Yes
2103663,Travel_Rarely,Sales,100,2,Sales Executive,4,14369,4,No,13,8,2,6,3,0,0,No
2103664,Travel_Rarely,Sales,50,2,Sales Executive,3,23333,8,No,15,8,3,5,3,0,1,No
2103665,Travel_Rarely,Research & Development,52,1,Research Scientist,3,2725,2,No,14,8,3,2,2,2,2,No
2103666,Travel_Frequently,Research & Development,80,2,Healthcare Representative,3,24594,1,Yes,14,10,4,10,2,0,2,No
2103667,Travel_Rarely,Research & Development,98,1,Research Scientist,3,12549,2,No,14,20,3,5,3,0,2,No
2103668,Travel_Rarely,Research & Development,62,1,Research Scientist,4,8952,1,No,12,4,3,4,3,1,1,No
2103669,Travel_Rarely,Research & Development,46,2,Laboratory Technician,2,23679,4,Yes,13,10,3,4,3,0,3,No
2103670,Travel_Rarely,Research & Development,73,1,Research Scientist,1,8489,1,No,14,5,1,5,4,0,4,No
2103671,Travel_Rarely,Sales,39,3,Sales Executive,1,16586,4,Yes,13,20,3,3,2,2,0,Yes
2103672,Travel_Rarely,Sales,60,4,Sales Executive,4,8828,0,No,11,21,2,20,9,9,6,No
2103673,Non-Travel,Research & Development,74,2,Manufacturing Director,1,3787,0,No,19,10,3,9,4,1,7,No
2103674,Travel_Rarely,Sales,30,1,Sales Representative,3,21378,0,No,18,5,3,4,2,0,0,No
2103675,Travel_Frequently,Research & Development,41,2,Laboratory Technician,4,12290,4,No,17,17,3,5,2,0,3,No
2103676,Travel_Rarely,Research & Development,42,3,Healthcare Representative,1,21457,4,No,15,9,3,7,7,1,7,No
2103677,Travel_Rarely,Research & Development,87,2,Manufacturing Director,2,5174,1,Yes,20,6,3,6,2,0,3,No
2103678,Travel_Frequently,Sales,63,2,Sales Executive,2,13243,2,No,14,17,2,9,6,0,8,No
2103679,Travel_Rarely,Research & Development,82,2,Laboratory Technician,3,10228,2,No,12,6,4,4,3,1,2,No
